row_id,column,original_value,injected_value,error_type,error_family
127,sched_dep_time,8:20 p.m.,,real_world,missing_values
128,sched_dep_time,2:55 p.m.,,real_world,missing_values
131,sched_dep_time,2:35 p.m.,,real_world,missing_values
132,sched_dep_time,2:55 p.m.,,real_world,missing_values
133,sched_dep_time,7:15 a.m.,,real_world,missing_values
134,sched_dep_time,12:10 p.m.,,real_world,missing_values
135,sched_dep_time,7:55 a.m.,,real_world,missing_values
136,sched_dep_time,9:05 a.m.,9:05 a.m. (-00:00),real_world,typos
137,sched_dep_time,1:05 p.m.,,real_world,missing_values
138,sched_dep_time,8:35 a.m.,,real_world,missing_values
139,sched_dep_time,3:05 p.m.,,real_world,missing_values
140,sched_dep_time,7:30 a.m.,,real_world,missing_values
141,sched_dep_time,4:00 p.m.,,real_world,missing_values
142,sched_dep_time,11:35 a.m.,,real_world,missing_values
144,sched_dep_time,11:55 a.m.,,real_world,missing_values
145,sched_dep_time,10:40 a.m.,,real_world,missing_values
146,sched_dep_time,6:45 a.m.,,real_world,missing_values
148,sched_dep_time,6:00 a.m.,,real_world,missing_values
149,sched_dep_time,7:10 a.m.,,real_world,missing_values
150,sched_dep_time,7:10 a.m.,,real_world,missing_values
152,sched_dep_time,7:00 p.m.,,real_world,missing_values
155,sched_dep_time,8:41 a.m.,,real_world,missing_values
159,sched_dep_time,11:25 a.m.,,real_world,missing_values
160,sched_dep_time,10:39 a.m.,,real_world,missing_values
162,sched_dep_time,6:00 a.m.,,real_world,missing_values
163,sched_dep_time,12:30 a.m.,,real_world,missing_values
165,sched_dep_time,7:35 a.m.,,real_world,missing_values
166,sched_dep_time,9:45 a.m.,,real_world,missing_values
168,sched_dep_time,8:15 a.m.,,real_world,missing_values
171,sched_dep_time,10:45 a.m.,,real_world,missing_values
172,sched_dep_time,2:30 p.m.,,real_world,missing_values
173,sched_dep_time,8:05 a.m.,,real_world,missing_values
174,sched_dep_time,2:55 p.m.,,real_world,missing_values
176,sched_dep_time,11:40 a.m.,,real_world,missing_values
179,sched_dep_time,6:00 a.m.,,real_world,missing_values
180,sched_dep_time,8:40 a.m.,,real_world,missing_values
183,sched_dep_time,7:53 a.m.,,real_world,missing_values
184,sched_dep_time,12:30 p.m.,,real_world,missing_values
185,sched_dep_time,11:45 a.m.,,real_world,missing_values
187,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
188,sched_dep_time,5:25 p.m.,,real_world,missing_values
189,sched_dep_time,7:10 p.m.,,real_world,missing_values
192,sched_dep_time,3:35 p.m.,,real_world,missing_values
197,sched_dep_time,1:55 p.m.,,real_world,missing_values
201,sched_dep_time,4:55 p.m.,,real_world,missing_values
203,sched_dep_time,4:16 p.m.,,real_world,missing_values
205,sched_dep_time,10:25 a.m.,,real_world,missing_values
206,sched_dep_time,7:05 a.m.,,real_world,missing_values
210,sched_dep_time,1:29 p.m.,,real_world,missing_values
217,sched_dep_time,8:29 a.m.,,real_world,missing_values
219,sched_dep_time,2:53 p.m.,,real_world,missing_values
220,sched_dep_time,7:35 a.m.,,real_world,missing_values
223,sched_dep_time,1:45 p.m.,,real_world,missing_values
224,sched_dep_time,11:15 a.m.,,real_world,missing_values
225,sched_dep_time,8:20 p.m.,,real_world,missing_values
226,sched_dep_time,2:55 p.m.,,real_world,missing_values
227,sched_dep_time,2:30 p.m.,,real_world,missing_values
228,sched_dep_time,8:55 a.m.,,real_world,missing_values
234,sched_dep_time,9:05 a.m.,,real_world,missing_values
236,sched_dep_time,8:35 a.m.,,real_world,missing_values
239,sched_dep_time,11:25 a.m.,,real_world,missing_values
243,sched_dep_time,2:55 p.m.,,real_world,missing_values
282,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
338,sched_dep_time,7:10 a.m.,,real_world,missing_values
340,sched_dep_time,6:40 a.m.,,real_world,missing_values
341,sched_dep_time,8:00 a.m.,,real_world,missing_values
342,sched_dep_time,8:41 a.m.,,real_world,missing_values
343,sched_dep_time,7:45 p.m.,,real_world,missing_values
344,sched_dep_time,3:27 p.m.,,real_world,missing_values
346,sched_dep_time,11:25 a.m.,,real_world,missing_values
347,sched_dep_time,10:39 a.m.,,real_world,missing_values
348,sched_dep_time,11:25 p.m.,,real_world,missing_values
349,sched_dep_time,6:00 a.m.,,real_world,missing_values
351,sched_dep_time,4:00 p.m.,,real_world,missing_values
354,sched_dep_time,9:05 a.m.,,real_world,missing_values
355,sched_dep_time,8:15 a.m.,,real_world,missing_values
356,sched_dep_time,7:00 a.m.,,real_world,missing_values
357,sched_dep_time,4:15 p.m.,,real_world,missing_values
358,sched_dep_time,10:45 a.m.,,real_world,missing_values
361,sched_dep_time,2:55 p.m.,,real_world,missing_values
362,sched_dep_time,11:50 a.m.,,real_world,missing_values
364,sched_dep_time,6:00 a.m.,,real_world,missing_values
365,sched_dep_time,11:05 a.m.,,real_world,missing_values
368,sched_dep_time,10:15 a.m.,,real_world,missing_values
369,sched_dep_time,1:00 p.m.,,real_world,missing_values
370,sched_dep_time,7:53 a.m.,,real_world,missing_values
371,sched_dep_time,12:30 p.m.,,real_world,missing_values
372,sched_dep_time,11:45 a.m.,,real_world,missing_values
373,sched_dep_time,2:30 p.m.,,real_world,missing_values
374,sched_dep_time,12:00 a.m.,,real_world,missing_values
377,sched_dep_time,10:40 a.m.,,real_world,missing_values
378,sched_dep_time,12:57 p.m.,,real_world,missing_values
380,sched_dep_time,7:15 a.m.,,real_world,missing_values
381,sched_dep_time,6:30 p.m.,,real_world,missing_values
382,sched_dep_time,6:45 p.m.,,real_world,missing_values
383,sched_dep_time,12:00 p.m.,,real_world,missing_values
385,sched_dep_time,1:55 p.m.,,real_world,missing_values
387,sched_dep_time,6:00 a.m.,,real_world,missing_values
388,sched_dep_time,7:10 a.m.,,real_world,missing_values
389,sched_dep_time,4:55 p.m.,,real_world,missing_values
390,sched_dep_time,7:25 a.m.,,real_world,missing_values
391,sched_dep_time,3:50 p.m.,,real_world,missing_values
392,sched_dep_time,4:16 p.m.,,real_world,missing_values
393,sched_dep_time,8:00 p.m.,,real_world,missing_values
395,sched_dep_time,7:05 a.m.,,real_world,missing_values
396,sched_dep_time,10:40 a.m.,,real_world,missing_values
397,sched_dep_time,1:33 p.m.,,real_world,missing_values
398,sched_dep_time,12:15 p.m.,,real_world,missing_values
400,sched_dep_time,11:55 p.m.,,real_world,missing_values
401,sched_dep_time,4:25 p.m.,,real_world,missing_values
402,sched_dep_time,9:00 p.m.,,real_world,missing_values
403,sched_dep_time,8:25 p.m.,,real_world,missing_values
404,sched_dep_time,6:59 a.m.,,real_world,missing_values
405,sched_dep_time,8:35 a.m.,,real_world,missing_values
406,sched_dep_time,8:29 a.m.,,real_world,missing_values
407,sched_dep_time,1:30 p.m.,,real_world,missing_values
409,sched_dep_time,7:35 a.m.,,real_world,missing_values
411,sched_dep_time,5:30 p.m.,,real_world,missing_values
412,sched_dep_time,1:45 p.m.,,real_world,missing_values
413,sched_dep_time,11:15 a.m.,,real_world,missing_values
414,sched_dep_time,8:20 p.m.,,real_world,missing_values
415,sched_dep_time,2:55 p.m.,,real_world,missing_values
418,sched_dep_time,2:35 p.m.,,real_world,missing_values
419,sched_dep_time,2:55 p.m.,,real_world,missing_values
420,sched_dep_time,7:15 a.m.,,real_world,missing_values
421,sched_dep_time,12:10 p.m.,,real_world,missing_values
422,sched_dep_time,7:55 a.m.,,real_world,missing_values
423,sched_dep_time,9:05 a.m.,9:05 a.m. (-00:00),real_world,typos
424,sched_dep_time,1:05 p.m.,,real_world,missing_values
425,sched_dep_time,8:35 a.m.,,real_world,missing_values
426,sched_dep_time,3:05 p.m.,,real_world,missing_values
427,sched_dep_time,7:30 a.m.,,real_world,missing_values
428,sched_dep_time,4:00 p.m.,,real_world,missing_values
429,sched_dep_time,11:35 a.m.,,real_world,missing_values
431,sched_dep_time,11:55 a.m.,,real_world,missing_values
432,sched_dep_time,10:40 a.m.,,real_world,missing_values
433,sched_dep_time,6:45 a.m.,,real_world,missing_values
435,sched_dep_time,6:00 a.m.,,real_world,missing_values
436,sched_dep_time,7:10 a.m.,,real_world,missing_values
437,sched_dep_time,7:10 a.m.,,real_world,missing_values
439,sched_dep_time,7:00 p.m.,,real_world,missing_values
442,sched_dep_time,8:41 a.m.,,real_world,missing_values
446,sched_dep_time,11:25 a.m.,,real_world,missing_values
447,sched_dep_time,10:39 a.m.,,real_world,missing_values
449,sched_dep_time,6:00 a.m.,,real_world,missing_values
450,sched_dep_time,12:30 a.m.,,real_world,missing_values
452,sched_dep_time,7:35 a.m.,,real_world,missing_values
453,sched_dep_time,9:45 a.m.,,real_world,missing_values
455,sched_dep_time,8:15 a.m.,,real_world,missing_values
458,sched_dep_time,10:45 a.m.,,real_world,missing_values
459,sched_dep_time,2:30 p.m.,,real_world,missing_values
460,sched_dep_time,8:05 a.m.,,real_world,missing_values
461,sched_dep_time,2:55 p.m.,,real_world,missing_values
463,sched_dep_time,11:40 a.m.,,real_world,missing_values
466,sched_dep_time,6:00 a.m.,,real_world,missing_values
467,sched_dep_time,8:40 a.m.,,real_world,missing_values
470,sched_dep_time,7:53 a.m.,,real_world,missing_values
471,sched_dep_time,12:30 p.m.,,real_world,missing_values
472,sched_dep_time,11:45 a.m.,,real_world,missing_values
474,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
475,sched_dep_time,5:25 p.m.,,real_world,missing_values
476,sched_dep_time,7:10 p.m.,,real_world,missing_values
478,sched_dep_time,12:57 p.m.,,real_world,missing_values
479,sched_dep_time,3:35 p.m.,,real_world,missing_values
484,sched_dep_time,1:55 p.m.,,real_world,missing_values
488,sched_dep_time,4:55 p.m.,,real_world,missing_values
490,sched_dep_time,4:16 p.m.,,real_world,missing_values
492,sched_dep_time,10:25 a.m.,,real_world,missing_values
493,sched_dep_time,7:05 a.m.,,real_world,missing_values
497,sched_dep_time,1:29 p.m.,,real_world,missing_values
504,sched_dep_time,8:29 a.m.,,real_world,missing_values
506,sched_dep_time,2:53 p.m.,,real_world,missing_values
507,sched_dep_time,7:35 a.m.,,real_world,missing_values
510,sched_dep_time,1:45 p.m.,,real_world,missing_values
511,sched_dep_time,11:15 a.m.,,real_world,missing_values
512,sched_dep_time,8:20 p.m.,,real_world,missing_values
513,sched_dep_time,2:55 p.m.,,real_world,missing_values
514,sched_dep_time,2:30 p.m.,,real_world,missing_values
515,sched_dep_time,8:55 a.m.,,real_world,missing_values
521,sched_dep_time,9:05 a.m.,,real_world,missing_values
523,sched_dep_time,8:35 a.m.,,real_world,missing_values
526,sched_dep_time,11:25 a.m.,,real_world,missing_values
530,sched_dep_time,2:55 p.m.,,real_world,missing_values
573,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
631,sched_dep_time,7:00 p.m.,,real_world,missing_values
634,sched_dep_time,8:41 a.m.,,real_world,missing_values
638,sched_dep_time,11:25 a.m.,,real_world,missing_values
639,sched_dep_time,10:39 a.m.,,real_world,missing_values
641,sched_dep_time,6:00 a.m.,,real_world,missing_values
642,sched_dep_time,12:30 a.m.,,real_world,missing_values
644,sched_dep_time,7:35 a.m.,,real_world,missing_values
645,sched_dep_time,9:45 a.m.,,real_world,missing_values
647,sched_dep_time,8:15 a.m.,,real_world,missing_values
650,sched_dep_time,10:45 a.m.,,real_world,missing_values
651,sched_dep_time,2:30 p.m.,,real_world,missing_values
652,sched_dep_time,8:05 a.m.,,real_world,missing_values
653,sched_dep_time,2:55 p.m.,,real_world,missing_values
655,sched_dep_time,11:40 a.m.,,real_world,missing_values
658,sched_dep_time,6:00 a.m.,,real_world,missing_values
659,sched_dep_time,8:40 a.m.,,real_world,missing_values
662,sched_dep_time,7:53 a.m.,,real_world,missing_values
663,sched_dep_time,12:30 p.m.,,real_world,missing_values
664,sched_dep_time,11:45 a.m.,,real_world,missing_values
666,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
667,sched_dep_time,5:25 p.m.,,real_world,missing_values
668,sched_dep_time,7:10 p.m.,,real_world,missing_values
670,sched_dep_time,12:57 p.m.,,real_world,missing_values
671,sched_dep_time,3:35 p.m.,,real_world,missing_values
676,sched_dep_time,1:55 p.m.,,real_world,missing_values
680,sched_dep_time,4:55 p.m.,,real_world,missing_values
682,sched_dep_time,4:16 p.m.,,real_world,missing_values
684,sched_dep_time,10:25 a.m.,,real_world,missing_values
685,sched_dep_time,7:05 a.m.,,real_world,missing_values
689,sched_dep_time,1:29 p.m.,,real_world,missing_values
696,sched_dep_time,8:29 a.m.,,real_world,missing_values
698,sched_dep_time,2:53 p.m.,,real_world,missing_values
699,sched_dep_time,7:35 a.m.,,real_world,missing_values
702,sched_dep_time,1:45 p.m.,,real_world,missing_values
703,sched_dep_time,11:15 a.m.,,real_world,missing_values
704,sched_dep_time,8:20 p.m.,,real_world,missing_values
705,sched_dep_time,2:55 p.m.,,real_world,missing_values
706,sched_dep_time,2:30 p.m.,,real_world,missing_values
707,sched_dep_time,8:55 a.m.,,real_world,missing_values
713,sched_dep_time,9:05 a.m.,,real_world,missing_values
715,sched_dep_time,8:35 a.m.,,real_world,missing_values
718,sched_dep_time,11:25 a.m.,,real_world,missing_values
722,sched_dep_time,2:55 p.m.,,real_world,missing_values
730,sched_dep_time,7:10 a.m.,,real_world,missing_values
731,sched_dep_time,7:45 p.m.,,real_world,missing_values
732,sched_dep_time,7:00 p.m.,,real_world,missing_values
733,sched_dep_time,8:00 a.m.,,real_world,missing_values
734,sched_dep_time,8:41 a.m.,,real_world,missing_values
736,sched_dep_time,11:25 a.m.,,real_world,missing_values
737,sched_dep_time,10:39 a.m.,,real_world,missing_values
739,sched_dep_time,6:00 a.m.,,real_world,missing_values
740,sched_dep_time,12:30 a.m.,,real_world,missing_values
741,sched_dep_time,12:15 p.m.,,real_world,missing_values
742,sched_dep_time,7:00 a.m.,,real_world,missing_values
743,sched_dep_time,4:15 p.m.,,real_world,missing_values
744,sched_dep_time,9:05 a.m.,,real_world,missing_values
745,sched_dep_time,11:50 a.m.,,real_world,missing_values
746,sched_dep_time,11:40 a.m.,,real_world,missing_values
747,sched_dep_time,6:00 a.m.,,real_world,missing_values
748,sched_dep_time,7:55 a.m.,,real_world,missing_values
749,sched_dep_time,10:15 a.m.,,real_world,missing_values
750,sched_dep_time,7:30 a.m.,,real_world,missing_values
751,sched_dep_time,1:00 p.m.,,real_world,missing_values
752,sched_dep_time,12:30 p.m.,,real_world,missing_values
753,sched_dep_time,11:45 a.m.,,real_world,missing_values
754,sched_dep_time,2:30 p.m.,,real_world,missing_values
755,sched_dep_time,11:35 a.m.,,real_world,missing_values
756,sched_dep_time,10:40 a.m.,,real_world,missing_values
757,sched_dep_time,12:57 p.m.,1:09 p.m.,real_world,typos
758,sched_dep_time,3:35 p.m.,,real_world,missing_values
759,sched_dep_time,7:15 a.m.,,real_world,missing_values
760,sched_dep_time,6:45 p.m.,,real_world,missing_values
761,sched_dep_time,12:00 p.m.,,real_world,missing_values
762,sched_dep_time,9:15 a.m.,,real_world,missing_values
763,sched_dep_time,6:00 a.m.,,real_world,missing_values
764,sched_dep_time,7:10 a.m.,,real_world,missing_values
765,sched_dep_time,4:55 p.m.,,real_world,missing_values
766,sched_dep_time,7:25 a.m.,,real_world,missing_values
767,sched_dep_time,4:16 p.m.,,real_world,missing_values
768,sched_dep_time,8:00 p.m.,,real_world,missing_values
769,sched_dep_time,10:45 a.m.,,real_world,missing_values
770,sched_dep_time,1:33 p.m.,,real_world,missing_values
771,sched_dep_time,1:29 p.m.,,real_world,missing_values
775,sched_dep_time,6:59 a.m.,,real_world,missing_values
776,sched_dep_time,8:35 a.m.,,real_world,missing_values
777,sched_dep_time,8:29 a.m.,,real_world,missing_values
779,sched_dep_time,11:08 p.m.,,real_world,missing_values
781,sched_dep_time,8:05 a.m.,,real_world,missing_values
782,sched_dep_time,2:35 p.m.,,real_world,missing_values
783,sched_dep_time,7:15 a.m.,,real_world,missing_values
785,sched_dep_time,7:35 a.m.,,real_world,missing_values
786,sched_dep_time,12:10 p.m.,,real_world,missing_values
787,sched_dep_time,1:05 p.m.,,real_world,missing_values
788,sched_dep_time,7:10 a.m.,,real_world,missing_values
789,sched_dep_time,10:40 a.m.,,real_world,missing_values
790,sched_dep_time,6:45 a.m.,,real_world,missing_values
791,sched_dep_time,6:00 a.m.,,real_world,missing_values
792,sched_dep_time,7:10 a.m.,,real_world,missing_values
793,sched_dep_time,10:40 a.m.,,real_world,missing_values
794,sched_dep_time,6:59 a.m.,,real_world,missing_values
795,sched_dep_time,4:15 p.m.,,real_world,missing_values
796,sched_dep_time,6:00 a.m.,,real_world,missing_values
797,sched_dep_time,7:25 a.m.,,real_world,missing_values
798,sched_dep_time,12:30 p.m.,12:30,real_world,typos
804,sched_dep_time,7:00 p.m.,,real_world,missing_values
805,sched_dep_time,2:55 p.m.,,real_world,missing_values
806,sched_dep_time,6:30 p.m.,,real_world,missing_values
807,sched_dep_time,6:45 a.m.,,real_world,missing_values
808,sched_dep_time,11:25 p.m.,,real_world,missing_values
809,sched_dep_time,8:00 p.m.,Thu  20:00,real_world,typos
810,sched_dep_time,7:15 a.m.,,real_world,missing_values
811,sched_dep_time,9:15 a.m.,,real_world,missing_values
813,sched_dep_time,7:00 p.m.,,real_world,missing_values
816,sched_dep_time,8:41 a.m.,,real_world,missing_values
820,sched_dep_time,11:25 a.m.,,real_world,missing_values
821,sched_dep_time,10:39 a.m.,,real_world,missing_values
823,sched_dep_time,6:00 a.m.,,real_world,missing_values
824,sched_dep_time,12:30 a.m.,,real_world,missing_values
826,sched_dep_time,7:35 a.m.,,real_world,missing_values
827,sched_dep_time,9:45 a.m.,,real_world,missing_values
829,sched_dep_time,8:15 a.m.,,real_world,missing_values
832,sched_dep_time,10:45 a.m.,,real_world,missing_values
833,sched_dep_time,2:30 p.m.,,real_world,missing_values
834,sched_dep_time,8:05 a.m.,,real_world,missing_values
835,sched_dep_time,2:55 p.m.,,real_world,missing_values
837,sched_dep_time,11:40 a.m.,,real_world,missing_values
840,sched_dep_time,6:00 a.m.,,real_world,missing_values
841,sched_dep_time,8:40 a.m.,,real_world,missing_values
844,sched_dep_time,7:53 a.m.,,real_world,missing_values
845,sched_dep_time,12:30 p.m.,,real_world,missing_values
846,sched_dep_time,11:45 a.m.,,real_world,missing_values
848,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
849,sched_dep_time,5:25 p.m.,,real_world,missing_values
850,sched_dep_time,7:10 p.m.,,real_world,missing_values
852,sched_dep_time,12:57 p.m.,,real_world,missing_values
853,sched_dep_time,3:35 p.m.,,real_world,missing_values
858,sched_dep_time,1:55 p.m.,,real_world,missing_values
862,sched_dep_time,4:55 p.m.,,real_world,missing_values
864,sched_dep_time,4:16 p.m.,,real_world,missing_values
866,sched_dep_time,10:25 a.m.,,real_world,missing_values
867,sched_dep_time,7:05 a.m.,,real_world,missing_values
868,sched_dep_time,10:40 a.m.,,real_world,missing_values
871,sched_dep_time,1:29 p.m.,,real_world,missing_values
878,sched_dep_time,8:29 a.m.,,real_world,missing_values
880,sched_dep_time,2:53 p.m.,,real_world,missing_values
881,sched_dep_time,7:35 a.m.,,real_world,missing_values
884,sched_dep_time,1:45 p.m.,,real_world,missing_values
885,sched_dep_time,11:15 a.m.,,real_world,missing_values
886,sched_dep_time,8:20 p.m.,,real_world,missing_values
887,sched_dep_time,2:55 p.m.,,real_world,missing_values
888,sched_dep_time,2:30 p.m.,,real_world,missing_values
889,sched_dep_time,8:55 a.m.,,real_world,missing_values
895,sched_dep_time,9:05 a.m.,,real_world,missing_values
897,sched_dep_time,8:35 a.m.,,real_world,missing_values
900,sched_dep_time,11:25 a.m.,,real_world,missing_values
904,sched_dep_time,2:55 p.m.,,real_world,missing_values
915,sched_dep_time,11:45 a.m.,,real_world,missing_values
918,sched_dep_time,7:35 a.m.,,real_world,missing_values
926,sched_dep_time,12:30 p.m.,,real_world,missing_values
927,sched_dep_time,2:55 p.m.,,real_world,missing_values
936,sched_dep_time,4:16 p.m.,,real_world,missing_values
939,sched_dep_time,7:05 a.m.,,real_world,missing_values
951,sched_dep_time,11:15 a.m.,,real_world,missing_values
953,sched_dep_time,8:55 a.m.,,real_world,missing_values
954,sched_dep_time,8:05 a.m.,,real_world,missing_values
961,sched_dep_time,7:53 a.m.,,real_world,missing_values
965,sched_dep_time,8:40 a.m.,,real_world,missing_values
983,sched_dep_time,7:10 p.m.,7:27 p.m.,real_world,typos
992,sched_dep_time,8:00 a.m.,Not Available,real_world,typos
993,sched_dep_time,8:41 a.m.,Not Available,real_world,typos
996,sched_dep_time,12:00 p.m.,12:00noon,real_world,typos
1000,sched_dep_time,6:00 a.m.,Not Available,real_world,typos
1004,sched_dep_time,8:15 a.m.,Not Available,real_world,typos
1019,sched_dep_time,12:00 a.m.,12:00noon,real_world,typos
1027,sched_dep_time,1:55 p.m.,Not Available,real_world,typos
1035,sched_dep_time,1:33 p.m.,Not Available,real_world,typos
1042,sched_dep_time,2:30 p.m.,Not Available,real_world,typos
1043,sched_dep_time,8:29 a.m.,Not Available,real_world,typos
1046,sched_dep_time,7:35 a.m.,Not Available,real_world,typos
1047,sched_dep_time,1:45 p.m.,Not Available,real_world,typos
1059,sched_dep_time,7:53 a.m.,Not Available,real_world,typos
1072,sched_dep_time,7:00 p.m.,,real_world,missing_values
1075,sched_dep_time,8:41 a.m.,,real_world,missing_values
1079,sched_dep_time,11:25 a.m.,,real_world,missing_values
1080,sched_dep_time,10:39 a.m.,,real_world,missing_values
1082,sched_dep_time,6:00 a.m.,,real_world,missing_values
1083,sched_dep_time,12:30 a.m.,,real_world,missing_values
1085,sched_dep_time,7:35 a.m.,,real_world,missing_values
1086,sched_dep_time,9:45 a.m.,,real_world,missing_values
1088,sched_dep_time,8:15 a.m.,,real_world,missing_values
1091,sched_dep_time,10:45 a.m.,,real_world,missing_values
1092,sched_dep_time,2:30 p.m.,,real_world,missing_values
1093,sched_dep_time,8:05 a.m.,,real_world,missing_values
1094,sched_dep_time,2:55 p.m.,,real_world,missing_values
1096,sched_dep_time,11:40 a.m.,,real_world,missing_values
1099,sched_dep_time,6:00 a.m.,,real_world,missing_values
1100,sched_dep_time,8:40 a.m.,,real_world,missing_values
1103,sched_dep_time,7:53 a.m.,,real_world,missing_values
1104,sched_dep_time,12:30 p.m.,,real_world,missing_values
1105,sched_dep_time,11:45 a.m.,,real_world,missing_values
1107,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
1108,sched_dep_time,5:25 p.m.,,real_world,missing_values
1109,sched_dep_time,7:10 p.m.,,real_world,missing_values
1111,sched_dep_time,12:57 p.m.,,real_world,missing_values
1112,sched_dep_time,3:35 p.m.,,real_world,missing_values
1117,sched_dep_time,1:55 p.m.,,real_world,missing_values
1121,sched_dep_time,4:55 p.m.,,real_world,missing_values
1123,sched_dep_time,4:16 p.m.,,real_world,missing_values
1125,sched_dep_time,10:25 a.m.,,real_world,missing_values
1126,sched_dep_time,7:05 a.m.,,real_world,missing_values
1130,sched_dep_time,1:29 p.m.,,real_world,missing_values
1137,sched_dep_time,8:29 a.m.,,real_world,missing_values
1139,sched_dep_time,2:53 p.m.,,real_world,missing_values
1140,sched_dep_time,7:35 a.m.,,real_world,missing_values
1143,sched_dep_time,1:45 p.m.,,real_world,missing_values
1144,sched_dep_time,11:15 a.m.,,real_world,missing_values
1145,sched_dep_time,8:20 p.m.,,real_world,missing_values
1146,sched_dep_time,2:55 p.m.,,real_world,missing_values
1147,sched_dep_time,2:30 p.m.,,real_world,missing_values
1148,sched_dep_time,8:55 a.m.,,real_world,missing_values
1154,sched_dep_time,9:05 a.m.,,real_world,missing_values
1156,sched_dep_time,8:35 a.m.,,real_world,missing_values
1159,sched_dep_time,11:25 a.m.,,real_world,missing_values
1163,sched_dep_time,2:55 p.m.,,real_world,missing_values
1173,sched_dep_time,7:00 p.m.,,real_world,missing_values
1176,sched_dep_time,6:00 a.m.,,real_world,missing_values
1177,sched_dep_time,8:15 a.m.,,real_world,missing_values
1180,sched_dep_time,5:25 p.m.,,real_world,missing_values
1187,sched_dep_time,12:30 p.m.,,real_world,missing_values
1188,sched_dep_time,12:00 a.m.,12:00 p.m.,real_world,typos
1194,sched_dep_time,1:55 p.m.,,real_world,missing_values
1203,sched_dep_time,2:53 p.m.,,real_world,missing_values
1204,sched_dep_time,7:35 a.m.,,real_world,missing_values
1207,sched_dep_time,11:15 a.m.,,real_world,missing_values
