row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
67,68,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,0.0,0.0,35957,marshall,2565938310,acute care hospitals,0.0,0.0,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78.0,76 patients,al_scip-vte-1
68,69,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,0.0,0.0,35957,marshall,2565938310,acute care hospitals,0.0,0.0,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74.0,76 patients,al_scip-vte-2
69,70,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-1,heart attack patients given aspirin at arrival,97.0,159 patients,al_ami-1
70,71,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-2,heart attack patients given aspirin at discharge,96.0,247 patients,al_ami-2
71,72,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93.0,43 patients,al_ami-3
72,73,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,103 patients,al_ami-4
73,74,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-5,heart attack patients given beta blocker at discharge,96.0,227 patients,al_ami-5
74,75,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
75,76,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98.0,61 patients,al_ami-8a
76,77,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart failure,hf-1,heart failure patients given discharge instructions,79.0,217 patients,al_hf-1
77,78,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97.0,259 patients,al_hf-2
78,79,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82.0,84 patients,al_hf-3
79,80,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,53 patients,al_hf-4
80,81,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90.0,174 patients,al_pn-2
81,82,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95.0,137 patients,al_pn-3b
82,83,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,65 patients,al_pn-4
83,84,10006,elizaa coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96.0,200 patients,al_pn-5c
84,85,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91.0,138 patients,al_pn-6
85,86,10006,ELIZA COFFEE MEMORIAL Hospital,205 marengo street,empty,empty,0.0,0.0,433717,lauderdale,2567688400,acute care hospitals,0.0,0.0,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88.0,85 patients,al_pn-7
86,87,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96.0,107 patients,al_scip-card-2
87,88,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99.0,457 patients,al_scip-inf-1
88,89,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,679477,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99.0,462 patients,al_scip-inf-2
89,90,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94.0,439 patients,al_scip-inf-3
90,91,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89.0,130 patients,al_scip-inf-4
91,92,10006,eliza coffee memorial hopital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,619 patients,al_scip-inf-6
92,93,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95.0,242 patients,al_scip-vte-1
93,94,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,0.0,0.0,35631,lauderdale,2567688400,acute care hospitals,0.0,0.0,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92.0,242 patients,al_scip-vte-2
94,95,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,157435,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-1,heart attack patients given aspirin at arrival,60.0,5 patients,al_ami-1
95,96,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-2,heart attack patients given aspirin at discharge,50.0,2 patients,al_ami-2
96,97,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
97,98,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
98,99,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-5,heart attack patients given beta blocker at discharge,100.0,2 patients,al_ami-5
99,100,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
100,101,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
101,102,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart failure,hf-1,heart failure patients given discharge instructions,98.0,59 patients,al_hf-1
102,103,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87.0,76 patients,al_hf-2
103,104,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64.0,14 patients,al_hf-3
104,105,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,8 patients,al_hf-4
105,106,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87.0,85 patients,al_pn-2
106,107,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78.0,64 patients,al_pn-3b
107,108,10007,mizell memorial hospital,702 n main st,empty,empty,0.0,0.0,36467,covington,3344933541,acute care hospitals,0.0,0.0,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,28 patients,al_pn-4
