row_id,tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
106,107,helloflight,CO-16-LAX-EWR,10:25,10:20,18:44,18:34
107,108,helloflight,UA-2515-DFW-CLT,07:05,07:05,10:31,10:47
108,109,helloflight,AA-400-DFW-JFK,10:40,11:01,14:59,15:04
109,110,helloflight,UA-664-ORD-PHL,13:33,13:31,16:31,16:23
110,111,helloflight,AA-3756-ORD-SLC,12:15,12:41,14:45,14:50
111,112,helloflight,UA-37-EWR-MCO,13:29,13:48,16:17,16:17
112,113,helloflight,AA-1522-SFO-ORD,23:55,23:55,05:50,05:50
113,114,helloflight,UA-233-LAX-JFK,16:25,16:25,00:29,00:29
114,115,helloflight,AA-3823-LAX-DEN,21:00,21:00,00:15,122:15 a.m.
115,116,helloflight,AA-2312-DFW-DTW,20:25,8:25 .m.,23:50,23:50
116,117,helloflight,AA-1165-JFK-MIA,06:59,07:22,10:34,10:04
117,118,helloflight,AA-431-MIA-SFO,08:35,08:51,11:50,11:44
118,119,helloflight,UA-3373-IAD-PHL,08:29,08:26,09:24,09:13
119,120,helloflight,AA-649-ORD-SNA,13:30,13:30,15:50,15:50
120,121,helloflight,CO-1250-MIA-IAH,14:53,15:01,16:48,16:59
121,122,helloflight,UA-6273-YYC-SFO,07:03,07:27,09:43,08:45
122,123,helloflight,UA-828-SFO-ORD,23:08,23:08,511 a.m.,05:11
123,124,helloflight,CO-4888-IAH-DAL,17:30,17:30,18:40,18:40
124,125,helloflight,UA-858-PVG-SFO,13:45,13:32,08:27,8:002 a.m.
125,126,helloflight,UA-2704-DTW-PHX,11:15,11:15,13:40,14:00
126,127,helloflight,AA-3063-SLC-LAX,20:20,20:39,21:20,21:20
127,128,helloflight,UA-2708-EWR-CLT,14:55,14:55,16:53,16:44
128,129,helloflight,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
129,130,helloflight,UA-1500-IAH-GUA,08:55,09:16,11:45,11:56
130,131,helloflight,AA-3804-PHL-ORD,14:35,22:44 p.m.,16:05,15:43
131,132,helloflight,AA-1917-JFK-MCO,14:55,15:27,17:55,17:43
132,133,helloflight,AA-2268-PHX-ORD,07:15,07:22,11:35,11:06
133,134,helloflight,AA-4277-CVG-JFK,12:10,12:10,14:15,13:43
134,135,helloflight,AA-2957-DFW-CVG,07:55,08:04,11:05,11:01
135,136,helloflight,UA-37-EDI-EWR,09:05,08:52,11:53,12:09
136,137,helloflight,AA-789-ORD-DEN,13:05,13:19,14:35,15:13
137,138,helloflight,AA-415-BOS-ORD,08:35,08:56,10:40,10:16
138,139,helloflight,AA-85-JFK-SFO,15:05,15:36,18:30,18:43
139,140,helloflight,AA-3979-CVG-ORD,07:30,08:04,8:00 a..m,08:06
140,141,helloflight,AA-3786-IAH-ORD,16:00,16:12,18:40,18:15
141,142,helloflight,AA-271-MIA-LAX,11:35,11:52,14:25,14:27
142,143,helloflight,CO-50-CLE-EWR,14:55,15:31,16:49,17:26
143,144,helloflight,UA-3099-PHX-PHL,11:55,11:55,18:17,5:38p .m.
144,145,helloflight,AA-4198-ORD-CLE,10:40,10:54,12:55,12:50
145,146,helloflight,AA-404-MIA-MCO,06:45,06:57,07:45,07:40
146,147,unknown,CO-45-EWR-MIA,16:00,15:58,19:05,18:36
147,148,helloflight,AA-3809-PHX-LAX,06:00,06:10,06:40,06:19
148,149,helloflight,AA-59-JFK-SFO,07:10,07:39,10:45,11:12
149,150,helloflight,AA-222-LAX-BOS,07:10,07:31,15:30,15:14
150,151,boston,AA-3859-IAH-ORD,07:10,07:16,09:40,09:32
151,152,boston,CO-1586-IAH-MCO,19:00,19:14,22:15,22:29
152,153,boston,AA-518-MIA-JFK,06:40,06:54,09:25,09:28
153,154,boston,UA-397-JFK-SFO,08:00,08:29,11:55,11:58
154,155,boston,UA-3925-IAD-orf,08:41,08:42,09:54,09:43
155,156,boston,AA-1640-MIA-MCO,19:45,19:58,22:30,22:30
156,157,flights,AA-3-JFK-LAX,12:00,12:11,15:15,15:16
157,158,booston,UA-2830-MCO-CLT,15:27,15:27,17:05,17:17
158,159,boston,CO-58-DEN-IAH,11:25,11:32,14:50,15:31
159,160,boston,UA-5487-SFO-MRY,10:39,10:33,11:19,11:21
160,161,boston,AA-204-LAX-MCO,23:25,23:25,06:55,06:55
161,162,boston,UA-414-LAX-SFO,06:00,05:56,07:23,07:17
162,163,boston,CO-1614-LAX-IAH,00:30,00:41,05:35,05:26
163,164,boston,UA-2726-FLL-PHL,16:00,16:00,18:46,18:28
164,165,boston,CO-52-IAH-LAX,07:35,07:29,09:21,09:14
165,166,boston,CO-1090-BOS-IAH,09:45,10:19,13:16,13:19
166,167,boston,AA-616-DFW-DTW,09:05,10:10,12:35,13:27
167,168,boston,UA-3515-IAD-MSP,08:15,08:12,10:06,09:56
168,169,boston,AA-3468-CVG-MIA,07:00,07:25,09:55,09:45
169,170,boston,AA-484-DFW-MIA,16:15,16:29,19:55,19:39
170,171,boston,AA-1886-BOS-MIA,10:45,10:55,14:20,:40 p.m.
171,172,boston,CO-62-IAH-EWR,14:30,14:48,19:03,19:10
172,173,boston,CO-1561-PHX-IAH,08:05,08:00,11:35,11:32
173,174,boston,UA-2314-ATL-PHL,14:55,14:55,17:00,16:47
174,175,boston,AA-446-DFW-PHL,11:50,12:12,15:50,16:09
175,176,boston,CO-1023-IAH-DEN,11:40,11:56,13:17,13:14
176,177,boston,AA-466-IAH-MIA,06:00,06:08,09:20,09:05
177,178,unknown,UA-3050-PHX-CLT,11:05,11:30,16:57,17:05
178,179,boston,CO-89-IAH-EWR,06:00,06:02,10:20,10:27
179,180,bsoton,CO-1088-CLE-IAH,08:40,08:40,10:54,10:56
180,181,boston,AA-1664-MIA-ATL,10:15,10:18,12:10,11:56
181,182,boston,AA-1279-DFW-PHX,13:00,14:04,14:35,15:30
182,183,boston,UA-854-SFO-IAH,07:53,07:49,13:39,13:30
183,184,boston,UA-382-IAD-LAX,12:30,12:35,15:19,15:21
184,185,boston,AA-4344-ORD-DTW,11:45,12:13,14:00,14:10
185,186,boston,UA-257-JFK-SFO,14:30,14:26,18:15,17:42
186,187,boston,UA-2945-PHL-CLT,00:00,03:11,13:45,13:15
187,188,boston,CO-63-EWR-IAH,17:25,17:22,20:22,20:03
188,189,boston,CO-47-IAAH-LAX,19:10,20:25,20:56,21:52
189,190,boston,unknown,10:40,11:05,14:45,14:46
190,191,boston,UA-248-PHX-ORD,12:57,13:32,17:15,17:34
191,192,boston,AA-4330-CVG-ORD,15:35,15:36,16:00,15:33
192,193,boston,AA-1434-DFW-MCO,07:15,07:21,10:35,10:36
193,194,boston,AA-1640-MIA-MCO,18:30,18:30,19:25,19:25
194,195,unknown,AA-4307-ORD-DTW,18:45,18:55,21:10,20:53
195,196,boston,CO-1694-LAX-IAH,19:15,19:15,00:21,00:21
196,197,bosotn,UA-843L-AX-ORD,13:55,14:10,19:53,19:58
197,198,boston,AA-1640-MIA-MCO,09:15,09:14,12:18,12:09
198,199,boston,AA-3842-MSP-ORD,06:00,06:56,07:30,07:51
199,200,boston,AA-643-MIA-ORD,07:10,07:00,09:35,09:31
200,201,boston,AA-1007-MIA-PHX,16:55,17:08,20:05,19:55
201,202,flights,UA-2906-PHL-MCO,15:50,16:28,18:23,18:38
202,203,boston,UA-938-DEN-ORD,16:16,16:15,19:35,19:36
203,204,boson,AA-1221-MCO-ORD,20:00,20:23,21:45,21:53
204,205,boston,CO-16-LAX-EWR,10:25,10:20,18:44,18:34
205,206,boston,AA-1640-MIA-MCO,07:05,07:05,10:31,10:47
206,207,boston,AA-400-DFW-JFK,10:40,11:01,14:59,15:04
207,208,boston,UA-664-ORD-PHL,13:33,13:31,16:31,16:23
208,209,boston,AA-3756-ORD-SLC,12:15,12:41,14:45,14:50
209,210,boston,UA-37-EWR-MCO,13:29,13:48,16:17,16:17
210,211,boston,AA-1522-SFO-ORD,13:55,23:55,05:50,05:50
211,212,flights,UA-233-LAX-JFK,16:25,16:25,00:29,00:29
212,213,boston,AA-3823-LAX-DEN,21:00,21:00,00:15,21:15 a.m.
213,214,flights,AA-2312-DFW-DTW,20:25,20:25,111:50 p.m.,23:50
214,215,boston,AA-1165-JFK-MIA,06:59,07:22,10:34,10:04
215,216,BOSTon,unknown,08:35,08:51,11:50,11:44
216,217,boston,UA-3373-IAD-PHL,08:29,08:26,09:24,09:13
217,218,boston,AA-649-ORD-SNA,13:30,13:30,15:50,15:50
218,219,boston,CO-1250-MIA-IAH,2:53 pm..,15:01,16:48,16:59
219,220,boston,UA-6273-YYC-SFO,07:35,07:27,09:43,08:45
220,221,boston,UA-828-SFO-ORD,23:08,23:08,05:11,05:11
221,222,boston,CO-4888-IAH-DAL,17:30,17:30,18:40,18:40
222,223,boston,UA-858-PVG-SFO,13:45,13:32,08:27,08:02
223,224,boston,UA-2704-DTW-PHX,11:15,11:15,13:40,14:00
224,225,boston,AA-3063-SLC-LAX,20:20,20:39,21:20,21:20
225,226,boston,UA-2708-EWR-CLT,14:55,14:55,16:53,16:44
226,227,boston,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
227,228,flights,UA-1500-IAH-GUA,08:55,09:16,11:45,11:56
228,229,boston,AA-3804-PHL-ORD,14:35,14:44,16:05,15:43
229,230,boston,AA-1917-JFK-MCO,14:55,15:27,17:55,17:43
230,231,BOSTon,AA-2268-PHX-ORD,07:15,07:22,11:35,11:06
231,232,boston,AA-4277-CVG-JFK,12:10,12:10,14:15,13:43
232,233,boston,AA-2957-DFW-CVG,07:55,08:04,11:05,11:01
233,234,boston,UA-37-EDI-EWR,09:05,08:52,11:53,12:09
234,235,boston,AA-789-ORD-DEN,13:05,13:19,14:35,15:13
235,236,boston,AA-415-BOS-ORD,08:35,08:56,10:40,10:16
236,237,boston,AA-85-JFK-SFO,15:05,15:36,18:30,18:43
237,238,boston,AA-3979-CVG-ORD,07:30,08:04,08:00,08:06
238,239,boston,AA-1544-SAN-ORD,11:25,11:40,17:25,16:56
239,240,boston,AA-3786-IAH-ORD,16:00,16:12,18:40,18:15
240,241,boston,AA-271-MIA-LAX,11:35,11:52,14:25,14:27
241,242,boston,AA-2525-DFW-MIA,07:25,07:39,11:10,11:06
242,243,boston,CO-50-CLE-EWR,14:55,15:31,16:49,17:26
243,244,boston,UA-3099-PHX-PHL,11:55,11:55,18:17,17:38
244,245,boston,AA-4198-ORD-CLE,10:40,10:54,12:55,12:50
245,246,boston,AA-404-MIA-MCO,06:45,06:57,07:45,07:40
246,247,boston,CO-45-EWR-MIA,4:00 p..m,15:58,19:05,18:36
247,248,boston,AA-3809-PHX-LAX,06:00,06:10,06:40,06:19
248,249,boston,AA-59-JFK-SFO,07:10,07:39,10:45,11:12
249,250,boston,AA-222-LAX--BOS,07:10,7:3 1a.m.,15:30,15:14
250,251,weather,,07:10,07:16,09:40,09:32
251,252,weather,AA-518-MIA-JFK,06:40,06:54,09:25,09:28
252,253,weather,UA-397-JFK-SFO,08:00,08:29,11:55,11:58
253,254,weather,UA-3925-IAD-ORF,08:41,08:42,09:54,09:43
254,255,weather,AA-1733-ORD-PHX,7:445 p.m.,19:58,22:30,22:30
255,256,weather,AA-1640-MIA-MCO,18:30,18:30,19:25,19:25
256,257,weather,UA-2830-MCO-CLT,15:27,15:27,17:05,17:17
257,258,weather,CO-58-DEN-IAH,11:25,11:32,14:50,15:31
258,259,weather,AA-1544-SAN-ORD,11:25,11:40,17:25,16:56
259,260,weather,UAA-5487-SFO-MRY,10:39,10:33 am..,11:19,11:21
260,261,weather,AA-204-LAX-MCO,23:25,23:25,06:55,06:55
261,262,weather,UA-414-LAX-SFO,06:00,05:56,07:23,07:17
262,263,weather,AA-3756-ORD-SLC,12:15,12:41,14:45,14:50
263,264,weather,unknown,16:00,16:00,18:46,18:28
264,265,weather,CO-1090-BOS-IAH,09:45,10:09,13:16,13:19
265,266,weather,AA-3468-CVG-MIA,07:00,07:25,09:55,09:45
266,267,weather,UA-3515-IAD-MSP,08:15,08:12,10:06,09:56
267,268,weather,AA-484-DFW-MIA,16:15,16:29,19:55,19:39
268,269,weather,CO-62-IAH-EWR,14:30,14:48,19:03,19:10
269,270,weather,AA-446-DFW-PHL,11:05,12:12,15:50,16:09
270,271,weather,AA-466-IAH-MIA,06:00,06:08,09:20,09:05
271,272,weather,UA-3050-PHX-CLT,11:05,11:30,16:57,17:05
272,273,weather,CO-89-IAH-EWR,06:00,06:02,10:20,10:27
273,274,weather,CO-1088-CLE-IAH,08:40,08:40,10:54,10:56
274,275,weather,AA-1886-BOS-MIA,10:45,10:55,14:20,13:40
275,276,weather,AA-1664-MIA-ATL,10:15,10:18,12:10,11:56
276,277,weather,AA-3979-CVG-ORD,07:30,08:04,08:00,08:06
277,278,weather,AA-1279-DFW-PHX,13:00,14:04,14:35,15:30
278,279,weather,CO-1614-LAX-IAH,00:30,00:41,05:35,05:26
279,280,weather,AA-616-DFW-DTW,09:05,10:10,12:35,13:27
280,281,weather,AA-4344-ORD-DTW,11:45,12:13,14:00,14:10
281,282,weather,AA-1640-MIA-MCO,00:00,03:11,13:45,13:15
282,283,weather,AA-2525-DFW-MIA,07:25,07:39,11:10,11:06
283,284,weather,AA-1640-MIA-MCO,11:35 a..m.,11:52,14:25,14:27
284,285,weather,AA-2050-ORD-MIA,10:40,11:05,14:45,14:46
285,286,weather,AA-1434-DFW-MCO,07:15,07:21,10:35,10:36
286,287,weather,CO-1561-PHX-IAH,08:05,08:00,11:35,11:32
287,288,weather,AA-4307-ORD-DTW,18:45,18:55,21:10,20:53
288,289,weather,AA-3-jfk-lax,12:00,12:11,15:15,15:16
289,290,weather,AA-1640-MIA-MCO,19:15,19:15,00:21,00:21
290,291,weather,UA-843-LAX-ORD,13:55,14:10,19:53,19:58
291,292,flights,CO-1193-EWR-MCO,09:15,09:14,12:08,12:09
292,293,weather,AA-3842-MSP-ORD,06:00,06:56,07:30,07:51
293,294,weather,AA-643-MIA-ORD,07:10,07:30,09:35,09:31
294,295,wetaher,UA-2906-PHL-MCO,15:50,16:28,18:23,18:38
295,296,weather,UA-938-DEN-ORD,16:16,16:15,19:35,19:36
296,297,weather,AA-1221-MCO-ORD,20:00,20:23,21:45,21:53
297,298,weather,CO-16-LAX-EWR,10:25,10:20,18:44,18:34
298,299,weather,UA-2515-DFW-CLT,07:05,07:05,10:31,10:47 .am.
299,300,weather,AA-400-DFW-JFK,10:40,11:01,14:59,15:04
300,301,weather,UA-664-ORD-PHL,13:33,13:31,16:31,16:23
301,302,weather,AA-1522-SFO-ORD,23:55,23:55,05:50,05:50
302,303,flights,UA-233-LAX-JFK,16:25,16:25,00:29,00:29
303,304,weather,AA-3823-LAX-DEN,21:00,21:00,00:15,00:15
304,305,weather,AA-2312-dfw-dtw,20:25,20:25,23:50,23:50
305,306,wetaher,N/a,06:59,07:22,10:34,10:04
306,307,weather,AA-1640-MIA-MCO,08:35,08:51,11:50,11:44
307,308,weather,UA-257-JFK-SFO,14:30,14:26,18:15,17:42
308,309,weather,UA-3373-IAD-PHL,08:29,08:26,09:24,09:13
309,310,weather,AA-649-ORD-sna,13:30,13:30,15:50,15:50
310,311,weather,AA-1640-MIA-MCO,14:53,15:01,16:48,16:59
311,312,weather,UA-6273-YYC-SFO,07:35,07:27,09:43,08:45
312,313,weather,UA-858-PVG-SFO,13:45,13:32,08:27,08:02
313,314,weather,UA-2704-DTW-PHX,11:15,11:15,13:40,14:00
314,315,weather,AA-3063-SLC-LAX,20:20,20:39,21:20,21:20
315,316,weather,UA-2708-EWR-CLT,14:55,14:55,16:53,16:44
316,317,weather,UA-62-IAH-EWR,14:30,14:48,19:03,19:10
317,318,weather,AA-3804-PHL-ORD,14:35,14:44,16:05,15:43
318,319,weather,AA-1917-JFK-MCO,14:55,15:27,17:55,17:43
319,320,weather,AA-2268-PHX-ORD,07:15,07:22,11:35,11:06
320,321,weather,UA-2314-ATL-PHL,14:55,14:55,17:00,16:47
321,322,weather,AA-4277-CVG-JFK,12:10,12:10,14:15,13:43
322,323,weather,AA-2957-DFW-CVG,07:55,08:04,11:05,11:01
323,324,weather,UA-37-EDI-EWR,09:05,08:52,11:53,12:09
324,325,weather,AA-789-ORD-DEN,13:05,13:19,14:35,15:13
325,326,weather,UA-854-SFO-IAH,07:53,7:499 a.m.,13:39,13:30
326,327,weather,AA-415-BOS-ORD,08:35,08:56,10:40,10:16
327,328,weather,AA-85-JFK-SFO,15:05,15:36,18:30,18:43
328,329,weather,AA-3786-IAH-ORD,16:00,16:12,18:40,18:15
329,330,unknown,CO-50-CLE-EWR,14:55,15:31,16:49,17:26
330,331,weather,UA-099-PHX-PHL,11:55,11:55,18:17,17:38
331,332,weather,AA-4198-ORD--CLE,10:40,10:54,12:55,12:50
332,333,flights,AA-1640-MIA-MCO,06:45,06:57,07:45,07:40
333,334,weather,CO-45-EWR-MIA,4::00 p.m.,15:58,19:00,18:36
334,335,weather,AA-3809-PHX-LAX,06:00,06:10,06:40,06:19
335,336,weather,AA-59-JFK-SFO,07:10,07:39,10:45,11:12
336,337,weather,AA-222-LAX-BOS,07:10,07:31,15:30,15:14
337,338,airtravelcenter,AA-3859-IAH-ORD,07:10,07:16,09:40,09:32
338,339,airtravelcenter,CO-1586-IAH-MCO,19:00,19:14,22:15,22:29
339,340,airtravelcenter,AA-518-MIA-JFK,06:40,06:54,09:25,09:28
340,341,airtravelcenter,UA-397-JFK-SFO,08:00,08:29,11:55,11:58
341,342,airtravelcenter,UA-3925-IAD-ORF,08:41,08:42,09:54,09:43
342,343,airtravelcenter,,19:45,19:58,22:30,22:30
343,344,airtravelcenter,UA-2830-MCO-CLT,15:27,15:27,17:05,17:17
344,345,airtravelcenter,CO-58-DEN-IAH,11:25,11:32,14:50,15:31
345,346,airtravelcenter,AA-1544-SAN-ORD,11:25,11:40,17:25,16:56
346,347,airtravelcenter,UA-5487-SFO-MRY,10:39,10:33,11:19,11:21
347,348,airtravelcenter,AA-204-LAX-MCO,23:25,23:25,06:55,06:55
348,349,airtravelcenter,UA-414-LAXSFO,06:00,05:56,07:23,07:17
349,350,airtravelcenter,CO-1614-LAX-IAH,00:30,00:41,05:35,05:26
350,351,airtravelcenter,unkown,16:00,16:00,18:46,18:28
351,352,airtravelcenter,,07:35,07:29,09:21,09:14
352,353,airtravelcenter,CO-1090-BOS-IAH,09:45,10:19,13:16,13:19
353,354,airtravelcenter,AA-616-DFW-DTW,09:05,10:10,12:35,13:27
354,355,airtravelcenter,UA-3515-IAD-MSP,08:15,08:12,10:06,9:56 a..
355,356,airtravelcenter,AA-3468-CVG-MIA,07:00,07:25,09:55,09:45
356,357,airtravelcenter,AA-484-DFW-MIA,16:15,16:29,19:55,19:39
357,358,flights,AA-1886-BOS-MIA,10:45,10:55,14:20,13:40
358,359,airtravelcenter,CO-62-IAH-EWR,14:30,14:48,19:03,19:10
359,360,airtravelcenter,CO-1561-PHX-IAH,08:05,08:00,11:35,11:32
360,361,airtravelcenter,UA-2314-ATL-PHL,14:55,14:55,17:00,16:47
361,362,airtravelcenter,AA-446-DFW-PHL,11:50,12:12,15:50,16:09
362,363,airtravelcenter,CO-1023-IAH-DEN,11:40,11:56,13:17,13:14
363,364,airtravelcenter,AA-466-IAH-MIA,06:00,06:08,09:20,09:05
364,365,airtravelcenter,UA-3050-PHX-CLT,11:05,11:30,16:57,17:05
365,366,airtravelcenter,CO-89-IAH-EWR,06:00,06:02,10:20,10:27
366,367,airtravelcenter,CO-1088-CLE-IAH,08:40,08:40,10:54,10:56
367,368,airtravelcenter,AA-1664-MIA-ATL,10:15,10:18,12:10,11:56
368,369,airtravelcenter,AA-1279-DFW-PHX,13:00,14:04,2::35 p.m.,15:30
369,370,airtravelcenter,UA-854-SFO-IAH,07:53,07:49,13:39,13:30
