row_id,column,original_value,injected_value,error_type,error_family
341.0,City,dothan,unknown,missing_unknown_string,missing_values
698.0,City,tallassee,,missing_empty_string,missing_values
73.0,City,florence,,missing_empty_string,missing_values
636.0,City,opelika, ,missing_whitespace,missing_values
681.0,City,birmingham, ,missing_whitespace,missing_values
776.0,City,huntsville,N/A,missing_N/A_string,missing_values
77.0,City,florence,NA,missing_NA_string,missing_values
259.0,City,thomasville,NA,missing_NA_string,missing_values
95.0,City,opp,N/A,missing_N/A_string,missing_values
918.0,City,gadsden,N/A,missing_N/A_string,missing_values
714.0,City,tallassee,,missing_empty_string,missing_values
41.0,City,dothan,,missing_nan,missing_values
777.0,City,huntsville,,missing_nan,missing_values
660.0,City,wedowee, ,missing_whitespace,missing_values
431.0,City,sylacauga,NA,missing_NA_string,missing_values
804.0,City,gadsden,NA,missing_NA_string,missing_values
185.0,City,guntersville,NA,missing_NA_string,missing_values
346.0,City,dothan,unknown,missing_unknown_string,missing_values
59.0,City,boaz,,missing_nan,missing_values
85.0,City,florence,,missing_nan,missing_values
460.0,City,sheffield,,missing_empty_string,missing_values
889.0,City,fayette,NA,missing_NA_string,missing_values
396.0,City,prattville,unknown,missing_unknown_string,missing_values
308.0,City,birmingham,NA,missing_NA_string,missing_values
798.0,City,huntsville,NA,missing_NA_string,missing_values
593.0,City,elba, ,missing_whitespace,missing_values
643.0,City,wedowee,,missing_nan,missing_values
455.0,City,sheffield,N/A,missing_N/A_string,missing_values
722.0,City,cullman,N/A,missing_N/A_string,missing_values
964.0,City,enterprise,NA,missing_NA_string,missing_values
334.0,City,dothan,unknown,missing_unknown_string,missing_values
716.0,City,cullman,,missing_empty_string,missing_values
126.0,City,luverne, ,missing_whitespace,missing_values
669.0,City,birmingham,,missing_empty_string,missing_values
322.0,City,anniston,N/A,missing_N/A_string,missing_values
80.0,City,florence,N/A,missing_N/A_string,missing_values
552.0,City,montgomery, ,missing_whitespace,missing_values
414.0,City,sylacauga,NA,missing_NA_string,missing_values
819.0,City,gadsden,,missing_empty_string,missing_values
932.0,State,al, ,missing_whitespace,missing_values
131.0,State,al,NA,missing_NA_string,missing_values
297.0,State,al,,missing_nan,missing_values
587.0,State,al,N/A,missing_N/A_string,missing_values
856.0,State,al, ,missing_whitespace,missing_values
66.0,State,al, ,missing_whitespace,missing_values
242.0,State,al,,missing_empty_string,missing_values
5.0,State,al,NA,missing_NA_string,missing_values
98.0,State,al,N/A,missing_N/A_string,missing_values
598.0,State,al,,missing_empty_string,missing_values
112.0,State,al,,missing_empty_string,missing_values
44.0,State,al,,missing_empty_string,missing_values
42.0,State,al, ,missing_whitespace,missing_values
8.0,State,al,unknown,missing_unknown_string,missing_values
942.0,State,al, ,missing_whitespace,missing_values
902.0,State,al,unknown,missing_unknown_string,missing_values
190.0,State,al, ,missing_whitespace,missing_values
507.0,State,al,,missing_nan,missing_values
516.0,State,al, ,missing_whitespace,missing_values
746.0,State,al,,missing_nan,missing_values
740.0,State,al,NA,missing_NA_string,missing_values
372.0,State,al,N/A,missing_N/A_string,missing_values
364.0,State,al,NA,missing_NA_string,missing_values
668.0,State,al,,missing_nan,missing_values
285.0,State,al,,missing_empty_string,missing_values
613.0,State,al,unknown,missing_unknown_string,missing_values
151.0,State,al,,missing_empty_string,missing_values
99.0,State,al,,missing_empty_string,missing_values
295.0,State,al, ,missing_whitespace,missing_values
757.0,State,al,,missing_nan,missing_values
289.0,State,al, ,missing_whitespace,missing_values
863.0,State,al, ,missing_whitespace,missing_values
903.0,State,al,N/A,missing_N/A_string,missing_values
346.0,State,al,,missing_nan,missing_values
19.0,State,al,,missing_nan,missing_values
821.0,State,al,,missing_empty_string,missing_values
720.0,State,al,N/A,missing_N/A_string,missing_values
306.0,State,al,,missing_nan,missing_values
862.0,State,al,NA,missing_NA_string,missing_values
719.0,State,al,,missing_nan,missing_values
775.0,State,al,N/A,missing_N/A_string,missing_values
888.0,State,al,,missing_nan,missing_values
127.0,State,al,unknown,missing_unknown_string,missing_values
920.0,State,al,,missing_nan,missing_values
454.0,State,al,,missing_empty_string,missing_values
749.0,State,al,,missing_empty_string,missing_values
87.0,State,al,unknown,missing_unknown_string,missing_values
865.0,State,al,,missing_nan,missing_values
717.0,State,al,NA,missing_NA_string,missing_values
731.0,State,al,N/A,missing_N/A_string,missing_values
213.0,State,al,N/A,missing_N/A_string,missing_values
171.0,State,al,unknown,missing_unknown_string,missing_values
604.0,State,al,unknown,missing_unknown_string,missing_values
857.0,State,al,NA,missing_NA_string,missing_values
501.0,State,al,unknown,missing_unknown_string,missing_values
219.0,State,al,,missing_empty_string,missing_values
643.0,State,al, ,missing_whitespace,missing_values
670.0,State,al,N/A,missing_N/A_string,missing_values
813.0,State,al,unknown,missing_unknown_string,missing_values
567.0,State,al, ,missing_whitespace,missing_values
811.0,State,al,unknown,missing_unknown_string,missing_values
326.0,State,al, ,missing_whitespace,missing_values
430.0,State,al,N/A,missing_N/A_string,missing_values
274.0,State,al,,missing_nan,missing_values
34.0,State,al,NA,missing_NA_string,missing_values
503.0,State,al,,missing_empty_string,missing_values
926.0,State,al, ,missing_whitespace,missing_values
21.0,State,al,,missing_empty_string,missing_values
491.0,State,al,,missing_empty_string,missing_values
156.0,State,al,,missing_empty_string,missing_values
237.0,State,al,N/A,missing_N/A_string,missing_values
145.0,State,al,N/A,missing_N/A_string,missing_values
215.0,State,al, ,missing_whitespace,missing_values
257.0,State,al,NA,missing_NA_string,missing_values
871.0,State,al,,missing_empty_string,missing_values
486.0,State,al,,missing_nan,missing_values
855.0,State,al,,missing_nan,missing_values
415.0,State,al,NA,missing_NA_string,missing_values
399.0,State,al, ,missing_whitespace,missing_values
178.0,State,al,N/A,missing_N/A_string,missing_values
121.0,State,al, ,missing_whitespace,missing_values
287.0,State,al,,missing_nan,missing_values
980.0,State,al,,missing_nan,missing_values
949.0,State,al, ,missing_whitespace,missing_values
882.0,State,al,,missing_nan,missing_values
607.0,State,al,,missing_nan,missing_values
847.0,State,al,NA,missing_NA_string,missing_values
707.0,State,al, ,missing_whitespace,missing_values
223.0,State,al,unknown,missing_unknown_string,missing_values
328.0,State,al,,missing_nan,missing_values
31.0,State,al, ,missing_whitespace,missing_values
108.0,State,al, ,missing_whitespace,missing_values
896.0,State,al,unknown,missing_unknown_string,missing_values
596.0,State,al, ,missing_whitespace,missing_values
939.0,State,al,,missing_empty_string,missing_values
365.0,State,al, ,missing_whitespace,missing_values
280.0,State,al,,missing_empty_string,missing_values
92.0,State,al,unknown,missing_unknown_string,missing_values
196.0,State,al,N/A,missing_N/A_string,missing_values
509.0,State,al,unknown,missing_unknown_string,missing_values
441.0,EmergencyService,yes,NA,missing_NA_string,missing_values
708.0,EmergencyService,no,,missing_empty_string,missing_values
976.0,EmergencyService,yes,NA,missing_NA_string,missing_values
402.0,EmergencyService,yes,,missing_nan,missing_values
400.0,EmergencyService,yes,,missing_empty_string,missing_values
341.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
277.0,EmergencyService,yes, ,missing_whitespace,missing_values
926.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
782.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
931.0,EmergencyService,no,N/A,missing_N/A_string,missing_values
305.0,EmergencyService,yes,,missing_nan,missing_values
768.0,EmergencyService,yes,NA,missing_NA_string,missing_values
437.0,EmergencyService,yes, ,missing_whitespace,missing_values
643.0,EmergencyService,no,,missing_nan,missing_values
529.0,EmergencyService,yes, ,missing_whitespace,missing_values
579.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
221.0,EmergencyService,yes,,missing_empty_string,missing_values
745.0,EmergencyService,no,unknown,missing_unknown_string,missing_values
92.0,EmergencyService,yes, ,missing_whitespace,missing_values
513.0,EmergencyService,yes,,missing_nan,missing_values
556.0,EmergencyService,yes,,missing_nan,missing_values
721.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
128.0,EmergencyService,yes, ,missing_whitespace,missing_values
171.0,EmergencyService,yes,,missing_nan,missing_values
587.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
776.0,EmergencyService,yes,,missing_nan,missing_values
560.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
791.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
135.0,EmergencyService,yes,,missing_nan,missing_values
668.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
193.0,EmergencyService,yes, ,missing_whitespace,missing_values
990.0,EmergencyService,yes, ,missing_whitespace,missing_values
386.0,EmergencyService,yes,,missing_nan,missing_values
790.0,EmergencyService,yes,,missing_empty_string,missing_values
687.0,EmergencyService,yes,,missing_empty_string,missing_values
834.0,EmergencyService,yes,NA,missing_NA_string,missing_values
195.0,EmergencyService,yes,,missing_nan,missing_values
510.0,EmergencyService,yes, ,missing_whitespace,missing_values
711.0,EmergencyService,no,unknown,missing_unknown_string,missing_values
590.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
672.0,EmergencyService,yes,,missing_empty_string,missing_values
470.0,EmergencyService,yes,,missing_nan,missing_values
82.0,EmergencyService,yes, ,missing_whitespace,missing_values
152.0,EmergencyService,yes,,missing_empty_string,missing_values
598.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
704.0,EmergencyService,no, ,missing_whitespace,missing_values
892.0,EmergencyService,yes,,missing_nan,missing_values
729.0,EmergencyService,yes,,missing_nan,missing_values
486.0,EmergencyService,yes,,missing_nan,missing_values
352.0,EmergencyService,yes,,missing_nan,missing_values
994.0,EmergencyService,yes,,missing_nan,missing_values
215.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
245.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
985.0,EmergencyService,yes, ,missing_whitespace,missing_values
717.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
355.0,EmergencyService,yes, ,missing_whitespace,missing_values
865.0,EmergencyService,yes,,missing_empty_string,missing_values
568.0,EmergencyService,yes,,missing_empty_string,missing_values
622.0,EmergencyService,yes, ,missing_whitespace,missing_values
807.0,EmergencyService,yes,,missing_empty_string,missing_values
56.0,EmergencyService,yes,,missing_nan,missing_values
487.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
919.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
422.0,EmergencyService,no, ,missing_whitespace,missing_values
913.0,EmergencyService,yes, ,missing_whitespace,missing_values
69.0,EmergencyService,yes,,missing_nan,missing_values
314.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
508.0,EmergencyService,yes, ,missing_whitespace,missing_values
167.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
405.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
749.0,EmergencyService,no, ,missing_whitespace,missing_values
252.0,EmergencyService,yes,NA,missing_NA_string,missing_values
620.0,EmergencyService,yes,,missing_nan,missing_values
734.0,EmergencyService,yes,NA,missing_NA_string,missing_values
293.0,EmergencyService,yes,,missing_empty_string,missing_values
945.0,EmergencyService,no,,missing_nan,missing_values
971.0,EmergencyService,yes,,missing_nan,missing_values
880.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
311.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
229.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
279.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
989.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
577.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
709.0,EmergencyService,no,,missing_nan,missing_values
33.0,EmergencyService,yes, ,missing_whitespace,missing_values
170.0,EmergencyService,yes,NA,missing_NA_string,missing_values
454.0,EmergencyService,yes,,missing_nan,missing_values
89.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
893.0,EmergencyService,yes,unknown,missing_unknown_string,missing_values
632.0,EmergencyService,yes,,missing_nan,missing_values
992.0,EmergencyService,yes,,missing_empty_string,missing_values
565.0,EmergencyService,yes,,missing_nan,missing_values
466.0,EmergencyService,yes,,missing_empty_string,missing_values
761.0,EmergencyService,no,,missing_nan,missing_values
942.0,EmergencyService,no,unknown,missing_unknown_string,missing_values
629.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
607.0,EmergencyService,yes, ,missing_whitespace,missing_values
951.0,EmergencyService,no,unknown,missing_unknown_string,missing_values
467.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
121.0,EmergencyService,yes,N/A,missing_N/A_string,missing_values
801.0,HospitalOwner,government - hospital district or authority, ,missing_whitespace,missing_values
265.0,HospitalOwner,government - federal,unknown,missing_unknown_string,missing_values
230.0,HospitalOwner,voluntary non-profit - church,,missing_nan,missing_values
704.0,HospitalOwner,voluntary non-profit - private,NA,missing_NA_string,missing_values
973.0,HospitalOwner,proprietary,NA,missing_NA_string,missing_values
502.0,HospitalOwner,voluntary non-profit - private,NA,missing_NA_string,missing_values
503.0,HospitalOwner,voluntary non-profit - private, ,missing_whitespace,missing_values
63.0,HospitalOwner,government - hospital district or authority,,missing_nan,missing_values
585.0,HospitalOwner,voluntary non-profit - other,,missing_empty_string,missing_values
981.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
645.0,HospitalOwner,government - local,,missing_empty_string,missing_values
381.0,HospitalOwner,government - state, ,missing_whitespace,missing_values
556.0,HospitalOwner,voluntary non-profit - private, ,missing_whitespace,missing_values
113.0,HospitalOwner,voluntary non-profit - private,,missing_nan,missing_values
546.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
883.0,HospitalOwner,voluntary non-profit - other,,missing_empty_string,missing_values
543.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
344.0,HospitalOwner,proprietary,,missing_empty_string,missing_values
902.0,HospitalOwner,proprietary,,missing_empty_string,missing_values
234.0,HospitalOwner,voluntary non-profit - church,NA,missing_NA_string,missing_values
167.0,HospitalOwner,proprietary, ,missing_whitespace,missing_values
982.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
157.0,HospitalOwner,proprietary,unknown,missing_unknown_string,missing_values
561.0,HospitalOwner,voluntary non-profit - private,NA,missing_NA_string,missing_values
340.0,HospitalOwner,proprietary,,missing_nan,missing_values
654.0,HospitalOwner,government - local,,missing_nan,missing_values
409.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
35.0,HospitalOwner,government - hospital district or authority,,missing_empty_string,missing_values
313.0,HospitalOwner,proprietary, ,missing_whitespace,missing_values
583.0,HospitalOwner,voluntary non-profit - other, ,missing_whitespace,missing_values
526.0,HospitalOwner,voluntary non-profit - church, ,missing_whitespace,missing_values
528.0,HospitalOwner,voluntary non-profit - church,N/A,missing_N/A_string,missing_values
241.0,HospitalOwner,voluntary non-profit - church,N/A,missing_N/A_string,missing_values
934.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
609.0,HospitalOwner,voluntary non-profit - other,NA,missing_NA_string,missing_values
529.0,HospitalOwner,voluntary non-profit - church,unknown,missing_unknown_string,missing_values
878.0,HospitalOwner,voluntary non-profit - other,unknown,missing_unknown_string,missing_values
407.0,HospitalOwner,voluntary non-profit - private,unknown,missing_unknown_string,missing_values
987.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
924.0,HospitalOwner,proprietary,,missing_nan,missing_values
421.0,HospitalOwner,voluntary non-profit - other,unknown,missing_unknown_string,missing_values
434.0,HospitalOwner,proprietary,NA,missing_NA_string,missing_values
430.0,HospitalOwner,voluntary non-profit - other,unknown,missing_unknown_string,missing_values
479.0,HospitalOwner,government - hospital district or authority,N/A,missing_N/A_string,missing_values
290.0,HospitalOwner,voluntary non-profit - church, ,missing_whitespace,missing_values
898.0,HospitalOwner,voluntary non-profit - other,NA,missing_NA_string,missing_values
639.0,HospitalOwner,government - hospital district or authority, ,missing_whitespace,missing_values
625.0,HospitalOwner,government - hospital district or authority, ,missing_whitespace,missing_values
210.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
280.0,HospitalOwner,voluntary non-profit - church,NA,missing_NA_string,missing_values
83.0,HospitalOwner,voluntary non-profit - other,N/A,missing_N/A_string,missing_values
416.0,HospitalOwner,voluntary non-profit - other,unknown,missing_unknown_string,missing_values
415.0,HospitalOwner,voluntary non-profit - other,unknown,missing_unknown_string,missing_values
147.0,HospitalOwner,proprietary, ,missing_whitespace,missing_values
918.0,HospitalOwner,proprietary,NA,missing_NA_string,missing_values
752.0,HospitalOwner,proprietary,N/A,missing_N/A_string,missing_values
139.0,HospitalOwner,government - federal,NA,missing_NA_string,missing_values
394.0,HospitalOwner,voluntary non-profit - private, ,missing_whitespace,missing_values
413.0,HospitalOwner,proprietary,,missing_empty_string,missing_values
49.0,HospitalOwner,government - hospital district or authority,N/A,missing_N/A_string,missing_values
955.0,HospitalOwner,proprietary,,missing_nan,missing_values
449.0,HospitalOwner,proprietary, ,missing_whitespace,missing_values
894.0,HospitalOwner,voluntary non-profit - other,NA,missing_NA_string,missing_values
244.0,HospitalOwner,government - federal,NA,missing_NA_string,missing_values
122.0,HospitalOwner,government - federal,N/A,missing_N/A_string,missing_values
781.0,HospitalOwner,government - hospital district or authority,NA,missing_NA_string,missing_values
539.0,HospitalOwner,voluntary non-profit - church, ,missing_whitespace,missing_values
587.0,HospitalOwner,voluntary non-profit - other,N/A,missing_N/A_string,missing_values
93.0,HospitalOwner,voluntary non-profit - other,N/A,missing_N/A_string,missing_values
499.0,HospitalOwner,voluntary non-profit - private,,missing_nan,missing_values
465.0,HospitalOwner,government - hospital district or authority,,missing_nan,missing_values
463.0,HospitalOwner,government - hospital district or authority,NA,missing_NA_string,missing_values
384.0,HospitalOwner,government - state, ,missing_whitespace,missing_values
396.0,HospitalOwner,voluntary non-profit - private, ,missing_whitespace,missing_values
988.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
198.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
38.0,HospitalOwner,government - hospital district or authority,NA,missing_NA_string,missing_values
374.0,HospitalOwner,proprietary,,missing_empty_string,missing_values
3.0,HospitalOwner,voluntary non-profit - private,,missing_nan,missing_values
148.0,HospitalOwner,proprietary,NA,missing_NA_string,missing_values
389.0,HospitalOwner,government - state,,missing_empty_string,missing_values
985.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
652.0,HospitalOwner,government - local,,missing_empty_string,missing_values
134.0,HospitalOwner,government - federal,,missing_nan,missing_values
722.0,HospitalOwner,government - hospital district or authority,N/A,missing_N/A_string,missing_values
570.0,HospitalOwner,voluntary non-profit - other, ,missing_whitespace,missing_values
806.0,HospitalOwner,proprietary,unknown,missing_unknown_string,missing_values
610.0,HospitalOwner,voluntary non-profit - other,NA,missing_NA_string,missing_values
811.0,HospitalOwner,proprietary,NA,missing_NA_string,missing_values
864.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
144.0,HospitalOwner,proprietary,,missing_nan,missing_values
691.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
338.0,HospitalOwner,proprietary,N/A,missing_N/A_string,missing_values
580.0,HospitalOwner,voluntary non-profit - other,,missing_nan,missing_values
89.0,HospitalOwner,voluntary non-profit - other,NA,missing_NA_string,missing_values
307.0,HospitalOwner,voluntary non-profit - private,,missing_empty_string,missing_values
220.0,HospitalOwner,voluntary non-profit - church,,missing_empty_string,missing_values
127.0,HospitalOwner,government - federal,unknown,missing_unknown_string,missing_values
196.0,HospitalOwner,voluntary non-profit - private,N/A,missing_N/A_string,missing_values
608.0,HospitalOwner,voluntary non-profit - other,N/A,missing_N/A_string,missing_values
760.0,ZipCode,36420,782278,outlier_value,outliers
713.0,ZipCode,36078,419073,outlier_value,outliers
199.0,ZipCode,35235,973627,outlier_value,outliers
967.0,ZipCode,36330,903808,outlier_value,outliers
838.0,ZipCode,35045,800544,outlier_value,outliers
756.0,ZipCode,36420,275174,outlier_value,outliers
127.0,ZipCode,36049,520048,outlier_value,outliers
87.0,ZipCode,35631,139423,outlier_value,outliers
643.0,ZipCode,36278,238860,outlier_value,outliers
511.0,ZipCode,35960,714743,outlier_value,outliers
426.0,ZipCode,35150,770285,outlier_value,outliers
84.0,ZipCode,35631,970757,outlier_value,outliers
450.0,ZipCode,99559,393242,outlier_value,outliers
846.0,ZipCode,35045,433413,outlier_value,outliers
93.0,ZipCode,35631,522599,outlier_value,outliers
730.0,ZipCode,35058,270524,outlier_value,outliers
782.0,ZipCode,35801,216929,outlier_value,outliers
431.0,ZipCode,35150,528133,outlier_value,outliers
688.0,ZipCode,35233,304218,outlier_value,outliers
521.0,ZipCode,36116,702831,outlier_value,outliers
821.0,HospitalName,gadsden regional medical center,GADSDEN REGIONAL MEDical center,typo_random_case,typos
795.0,HospitalName,huntsville hospital,huntsville hospital,typo_swapped_letters,typos
485.0,HospitalName,dale medical center,dale medical cneter,typo_swapped_letters,typos
729.0,HospitalName,cullman regional medical center,cullmaan regional medical center,typo_duplicated_letter,typos
937.0,HospitalName,georgiana hospital,ggeorgiana hospital,typo_duplicated_letter,typos
517.0,HospitalName,baptist medical center south,batist medical center south,typo_missing_letter,typos
727.0,HospitalName,cullman regional medical center,CULLMAN REGIONAL MEDIcal center,typo_random_case,typos
366.0,HospitalName,northwest medical center,northwest medica lcenter,typo_swapped_letters,typos
779.0,HospitalName,huntsville hospital,huntsville hospial,typo_missing_letter,typos
904.0,HospitalName,riverview regional medical center,riverview regional medical cenetr,typo_swapped_letters,typos
321.0,HospitalName,stringfellow memorial hospital,stringfellow mmorial hospital,typo_missing_letter,typos
952.0,HospitalName,georgiana hospital,GEORGIANa hospital,typo_random_case,typos
405.0,HospitalName,prattville baptist hospital,prattvill baptist hospital,typo_missing_letter,typos
459.0,HospitalName,helen keller memorial hospital,helen kelller memorial hospital,typo_duplicated_letter,typos
226.0,HospitalName,dekalb regional medical center,DEKALB REGIONAL MEdical center,typo_random_case,typos
656.0,HospitalName,wedowee hospital,wedowee hospitaal,typo_duplicated_letter,typos
454.0,HospitalName,helen keller memorial hospital,helen keler memorial hospital,typo_missing_letter,typos
216.0,HospitalName,st vincents east,st vicents east,typo_missing_letter,typos
158.0,HospitalName,hartselle medical center,  hartselle medical center ,typo_extra_whitespace,typos
737.0,HospitalName,cullman regional medical center,  cullman regional medical center ,typo_extra_whitespace,typos
87.0,HospitalName,eliza coffee memorial hospital,ELIZA COffee memorial hospital,typo_random_case,typos
792.0,HospitalName,huntsville hospital,HUNTSville hospital,typo_random_case,typos
533.0,HospitalName,baptist medical center south,BAPTIST MEDICAL CENTer south,typo_random_case,typos
670.0,HospitalName,university of alabama hospital,UNIVERSITY OF ALABAMA hospital,typo_random_case,typos
129.0,HospitalName,crenshaw community hospital,creenshaw community hospital,typo_duplicated_letter,typos
470.0,HospitalName,dale medical center,dale medcal center,typo_missing_letter,typos
983.0,HospitalName,st vincents blount,  st vincents blount ,typo_extra_whitespace,typos
529.0,HospitalName,baptist medical center south,baptist medical cenetr south,typo_swapped_letters,typos
421.0,HospitalName,coosa valley medical center,coosa valley medicaal center,typo_duplicated_letter,typos
480.0,HospitalName,dale medical center,dale medical ceenter,typo_duplicated_letter,typos
563.0,HospitalName,jackson hospital & clinic inc,jackson hospita l& clinic inc,typo_swapped_letters,typos
329.0,HospitalName,stringfellow memorial hospital,stringfellow emorial hospital,typo_missing_letter,typos
75.0,HospitalName,eliza coffee memorial hospital,  eliza coffee memorial hospital ,typo_extra_whitespace,typos
604.0,HospitalName,elba general hospital,ELBA GENERAL HOspital,typo_random_case,typos
423.0,HospitalName,coosa valley medical center,COOSA VALley medical center,typo_random_case,typos
464.0,HospitalName,helen keller memorial hospital,HELEN KELLER MEMOrial hospital,typo_random_case,typos
731.0,HospitalName,cullman regional medical center,cullman regional meical center,typo_missing_letter,typos
189.0,HospitalName,marshall medical center north,MARSHALL MEDICAL CENTEr north,typo_random_case,typos
999.0,HospitalName,st vincents blount,st vincents bolunt,typo_swapped_letters,typos
120.0,HospitalName,crenshaw community hospital,crenhaw community hospital,typo_missing_letter,typos
400.0,HospitalName,prattville baptist hospital,pratvtille baptist hospital,typo_swapped_letters,typos
490.0,HospitalName,dale medical center,dale medicall center,typo_duplicated_letter,typos
79.0,HospitalName,eliza coffee memorial hospital,eliza coffee memoril hospital,typo_missing_letter,typos
713.0,HospitalName,community hospital inc,comunity hospital inc,typo_missing_letter,typos
893.0,HospitalName,fayette medical center,fayette medical ecnter,typo_swapped_letters,typos
